tucaseid,tulineno,eeincome1,erbmi,erhhch,erincome,erspemch,ertpreat,ertseat,ethgt,etwgt,eudietsoda,eudrink,eueat,euexercise,euexfreq,eufastfd,eufastfdfrq,euffyday,eufdsit,eufinlwgt,eusnap,eugenhth,eugroshp,euhgt,euinclvl,euincome2,eumeat,eumilk,euprpmel,eusoda,eustores,eustreason,eutherm,euwgt,euwic,exincome1
2.01406E+13,1,1,23.6,3,1,4,50,5,0,0,2,1,1,1,1,1,3,2,1,1.54E+07,2,3,2,69,5,-1,-1,-1,2,1,-1,-1,-1,160,2,0
2.01406E+13,1,1,27.4,3,1,5,73,0,0,0,1,1,2,2,-1,1,1,2,1,1.21E+07,2,2,1,66,5,-1,1,2,3,1,1,1,2,170,2,0
2.01406E+13,1,1,-1,3,1,5,30,0,0,-1,-1,2,2,1,7,2,-1,-1,1,1.26E+07,2,2,1,66,5,-1,1,2,1,-1,1,2,2,-5,2,0
2.01406E+13,1,1,23,3,1,5,180,0,0,0,-1,1,2,2,-1,1,2,2,1,4718182,2,4,1,70,5,-1,2,2,1,2,2,2,-1,160,-1,0
2.01406E+13,1,1,21.9,3,1,5,35,10,0,0,1,1,1,1,7,1,4,1,1,2237372,2,1,1,67,5,-1,-1,-1,2,1,2,1,-1,140,2,0
2.01406E+13,1,1,36.200001,3,1,-1,65,0,0,0,-1,2,2,2,-1,2,-1,-1,1,8840874,2,3,2,69,5,-1,-1,-1,2,-1,-1,-1,-1,245,-1,0
2.01406E+13,1,1,21.6,3,1,-1,125,10,0,0,-1,2,1,1,7,1,6,1,1,1.53E+07,2,1,2,69,5,-1,-1,-1,2,-1,-1,-1,-1,146,-1,0
2.01406E+13,1,1,23.4,3,1,5,45,30,0,0,-1,2,1,2,-1,2,-1,-1,1,5143430,2,3,3,71,5,-1,-1,-1,2,-1,1,3,-1,168,-1,0
2.01406E+13,1,2,26.5,3,5,-1,120,10,0,0,-1,1,1,1,4,2,-1,-1,1,6516497,2,4,1,71,5,2,1,2,1,2,2,1,2,190,-1,0
2.01406E+13,1,2,24.799999,3,3,5,60,0,0,0,-1,2,2,2,-1,2,-1,-1,1,5016430,2,5,2,63,5,1,-1,-1,2,-1,-1,-1,-1,140,2,0
2.01406E+13,1,1,25.1,3,1,5,30,210,0,0,2,1,1,2,-1,1,3,2,1,7714597,2,2,1,69,5,-1,1,2,1,1,2,1,2,170,2,0
2.01406E+13,1,2,-1,3,3,5,120,15,0,-1,2,1,1,1,4,1,3,1,1,7275649,2,2,1,64,5,1,1,2,1,1,2,4,2,-5,2,0
2.01406E+13,1,1,26.799999,3,1,5,80,5,0,0,2,1,1,2,-1,1,5,1,1,8307679,2,2,2,76,5,-1,1,2,3,1,-1,-1,2,220,2,0
2.01406E+13,1,1,25.4,3,1,-1,10,40,0,0,2,1,1,1,6,2,-1,-1,1,1760283,2,1,1,60,5,-1,2,2,1,1,1,2,-1,130,-1,0
2.01406E+13,1,3,23,3,2,-1,30,0,0,0,-1,2,2,1,6,2,-1,-1,1,6151024,2,1,1,70,5,-1,2,2,1,-1,1,1,-1,160,-1,0
2.01406E+13,1,2,31.9,3,5,-1,20,10,0,0,-1,1,1,2,-1,1,1,2,2,2907354,1,3,1,63,5,2,1,2,1,2,1,6,2,180,2,0
2.01406E+13,1,1,29.200001,3,1,5,65,0,0,0,1,1,2,1,7,1,2,2,1,7557835,2,2,2,72,5,-1,-1,-1,2,1,-1,-1,-1,215,2,0
2.01406E+13,1,1,20.799999,3,1,-1,150,0,0,0,-1,2,2,1,7,1,1,1,1,1.66E+07,2,1,2,70,5,-2,-1,-1,2,-1,-1,-1,-1,145,2,73
2.01406E+13,1,1,29,3,1,-1,50,0,0,0,2,1,2,1,4,1,3,1,1,2.09E+07,2,3,2,66,5,-2,-1,-1,2,1,-1,-1,-1,180,2,75
2.01406E+13,1,2,23.1,3,3,-1,130,5,0,0,-1,1,1,1,5,2,-1,-1,1,6855757,2,1,2,68,5,1,-1,-1,2,2,-1,-1,-1,152,2,0
2.01406E+13,1,2,35.900002,3,5,-1,40,0,0,0,-1,1,2,1,4,2,-1,-1,2,1400571,1,3,1,64,5,2,1,2,1,2,1,2,2,209,-1,0
2.01406E+13,1,1,23.1,3,1,3,200,0,0,0,-1,1,2,1,3,2,-1,-1,1,7652196,2,2,2,66,5,-1,-1,-1,2,2,-1,-1,-1,143,2,0
2.01406E+13,1,1,28.700001,3,1,-1,50,5,0,0,-1,1,1,1,2,2,-1,-1,1,3891100,2,1,1,64,5,-1,1,2,1,2,2,1,2,167,-1,0
2.01406E+13,1,1,31.9,3,1,5,30,35,0,0,-1,1,1,1,6,2,-1,-1,1,6346865,2,2,1,63,5,-1,1,2,1,2,1,4,2,180,2,0
2.01406E+13,1,2,-1,3,5,5,90,30,-1,0,2,1,1,1,3,2,-1,-1,1,5920616,2,3,1,-2,5,2,1,2,1,1,1,4,2,160,1,0
2.01406E+13,1,2,41.299999,3,5,-1,30,10,0,0,2,1,1,2,-1,2,-1,-1,1,1.32E+07,1,2,1,69,5,2,1,2,1,1,1,2,1,280,2,0
2.01406E+13,1,2,33.200001,3,5,-1,195,0,0,0,-1,2,2,1,5,2,-1,-1,1,2131672,1,4,1,60,5,3,1,2,1,-1,1,1,2,170,1,0
2.01406E+13,1,2,35.599998,3,3,5,0,0,0,0,-1,1,2,1,3,1,2,2,1,5773912,2,4,3,77,5,1,1,2,3,2,1,2,2,300,2,0
2.01406E+13,1,2,24.700001,3,5,-1,65,5,0,0,-1,2,1,1,5,2,-1,-1,1,5270049,1,2,2,62,5,2,-1,-1,2,-1,-1,-1,-1,135,1,0
2.01406E+13,1,1,28.9,3,1,-1,55,0,0,0,-1,2,2,1,6,2,-1,-1,1,1096340,2,3,1,68,5,-1,1,2,1,-1,1,3,2,190,2,0
2.01406E+13,1,1,28.200001,3,1,-1,105,0,0,0,-1,2,2,1,4,1,6,1,1,2.21E+07,2,2,2,66,5,-1,-1,-1,2,-1,-1,-1,-1,175,-1,0
2.01406E+13,1,1,28.6,3,1,5,15,7,0,0,-1,2,1,1,7,2,-1,-1,1,4961562,2,3,3,71,5,-1,-1,-1,2,-1,2,2,-1,205,-1,0
2.01406E+13,1,1,22.700001,3,1,5,75,0,0,0,-1,2,2,2,-1,2,-1,-1,1,1.09E+07,2,2,1,70,5,-3,-1,-1,2,-1,2,1,-1,158,2,85
2.01406E+13,1,2,34.900002,3,5,5,60,0,0,0,-1,2,2,1,4,1,4,2,1,1.69E+07,2,3,1,71,5,3,-1,-1,2,-1,2,1,-1,250,2,0
2.01406E+13,1,1,26.5,3,1,5,45,20,0,0,1,1,1,1,5,2,-1,-1,1,1.11E+07,2,1,1,70,5,-1,1,2,1,1,3,1,2,185,2,0
2.01406E+13,1,2,27.299999,2,5,-1,10,0,0,0,-1,1,2,1,1,2,-1,-1,2,1.31E+07,1,4,1,64,5,2,2,2,1,2,1,1,-1,159,1,0
2.01406E+13,1,2,27.5,3,5,5,45,15,0,0,-1,1,1,1,3,2,-1,-1,1,9288575,2,3,1,64,5,3,1,2,1,2,2,1,2,160,2,0
2.01406E+13,1,1,25.799999,3,1,5,75,0,0,0,-1,1,1,1,1,1,4,2,1,9335004,2,3,2,72,5,-1,-1,-1,2,2,-1,-1,-1,190,2,0
2.01406E+13,1,1,-1,3,1,-1,60,15,-1,0,-1,2,1,1,4,2,-1,-1,1,3827951,2,2,2,-2,5,-2,-1,-1,2,-1,-1,-1,-1,165,2,73
2.01406E+13,1,1,28.299999,3,1,-1,95,3,0,0,-1,1,1,2,-1,2,-1,-1,1,4241200,2,3,1,63,5,-1,1,2,1,2,1,2,2,160,-1,0
2.01406E+13,1,1,31.1,3,1,-1,170,15,0,0,-1,2,1,1,7,2,-1,-1,1,7286079,2,1,1,73,5,-1,1,2,1,-1,1,4,2,236,-1,0
2.01406E+13,1,1,30.1,3,1,5,115,5,0,0,-1,1,1,1,2,1,1,2,1,2566611,2,2,1,67,5,-1,1,2,1,2,1,3,1,192,2,0
2.01406E+13,1,1,21.799999,3,1,5,40,10,0,0,-1,1,1,1,7,2,-1,-1,1,5704465,2,1,1,64,5,-1,1,2,1,2,2,2,2,127,-1,0
2.01406E+13,1,1,24.6,3,1,5,40,0,0,0,2,1,2,1,4,1,2,1,1,5382604,2,2,2,61,5,-1,-1,-1,2,1,-1,-1,-1,130,-1,0
2.01406E+13,1,1,34.299999,3,1,5,65,0,0,0,1,1,2,1,3,1,1,2,1,5825943,2,3,1,65,5,-1,1,2,1,1,1,1,2,206,2,0
2.01406E+13,1,1,25.1,3,1,-1,60,10,0,0,1,1,1,1,5,1,1,2,1,2284535,2,1,1,72,5,-1,1,2,1,1,3,1,2,185,-1,0
2.01406E+13,1,2,23.9,2,2,-1,0,30,0,0,-1,1,1,2,-1,2,-1,-1,1,7522340,2,2,1,63,5,-2,1,2,3,2,2,1,2,135,2,0
2.01406E+13,1,2,35.900002,3,3,5,30,120,0,0,-1,1,1,2,-1,1,2,1,1,4156506,2,4,2,72,5,1,-1,-1,2,2,-1,-1,-1,265,2,0
2.01406E+13,1,1,31.1,1,1,-1,175,0,0,0,-1,1,2,1,7,2,-1,-1,1,1434373,2,3,1,65,5,-1,1,2,1,2,1,2,2,187,-1,0
2.01406E+13,1,1,26.6,3,1,5,60,15,0,0,-1,2,1,1,4,2,-1,-1,1,3136218,2,2,2,66,5,-1,-1,-1,2,-1,-1,-1,-1,165,2,0
2.01406E+13,1,1,19.799999,3,1,-1,50,10,0,0,1,1,1,1,2,2,-1,-1,1,4547480,2,2,2,73,5,-2,-1,-1,2,1,-1,-1,-1,150,2,73
2.01406E+13,1,2,-1,1,5,4,45,5,-1,0,-1,2,1,1,7,2,-1,-1,1,2.60E+07,1,4,1,-2,5,2,1,2,1,-1,3,1,2,160,2,0
2.01406E+13,1,2,25.700001,1,5,5,75,5,0,0,-1,1,1,1,2,1,2,2,2,5317195,2,3,1,64,5,3,1,2,1,2,2,1,2,150,1,0
2.01406E+13,1,1,22.1,3,1,-1,110,0,0,0,1,1,2,2,-1,2,-1,-1,1,2899535,2,2,2,63,5,-1,-1,-1,2,1,-1,-1,-1,125,2,0
2.01406E+13,1,1,24.9,3,1,5,49,3,0,0,1,1,1,2,-1,1,8,1,2,5353232,2,5,3,62,5,1,-1,-1,2,1,1,2,-1,136,2,74
2.01406E+13,1,2,-1,3,5,5,90,-2,-1,0,-1,2,-2,2,-1,2,-1,-1,1,2252037,2,4,2,-2,5,2,1,2,1,-1,-1,-1,2,175,-1,0
2.01406E+13,1,1,-1,3,1,5,20,10,0,-1,-1,1,1,1,7,1,1,2,1,7236139,2,2,3,68,5,-1,1,2,1,2,2,1,2,-3,2,0
2.01406E+13,1,2,32.900002,3,3,-1,50,15,0,0,-1,1,1,1,5,1,3,2,1,1362958,2,4,1,67,5,1,2,2,1,2,1,2,-1,210,-1,0
2.01406E+13,1,1,23.799999,3,1,5,30,20,0,0,-1,1,1,1,5,1,2,1,1,1908837,2,3,1,67,5,-1,1,2,1,2,1,2,2,152,2,0
2.01406E+13,1,1,29.799999,3,1,5,20,10,0,0,-1,1,1,1,2,1,5,2,1,8032816,2,2,3,72,5,-1,1,2,3,2,1,2,2,220,2,0
2.01406E+13,1,1,20.5,2,1,5,90,0,0,0,2,1,2,2,-1,1,1,2,1,1.10E+07,2,2,1,60,5,-1,1,2,1,1,1,3,2,105,-1,0
2.01406E+13,1,1,25.799999,2,1,5,30,5,0,0,-1,1,1,1,4,2,-1,-1,1,4858397,2,3,2,67,5,-1,-1,-1,2,2,-1,-1,-1,165,2,0
2.01406E+13,1,2,31.700001,3,2,-1,60,15,0,0,-1,1,1,2,-1,1,1,2,1,1.79E+07,2,4,3,73,5,-2,1,2,3,2,1,3,2,240,-1,0
2.01406E+13,1,1,25.799999,3,1,-1,180,10,0,0,-1,1,1,1,3,2,-1,-1,1,3177232,2,2,1,68,5,-1,2,2,1,2,1,3,-1,170,-1,0
2.01406E+13,1,2,38.700001,3,5,5,30,15,0,0,2,1,1,1,4,2,-1,-1,1,3550973,2,4,2,66,5,3,1,2,1,1,-1,-1,2,240,1,0
2.01406E+13,1,1,-1,3,1,5,10,0,0,-1,1,1,2,1,3,1,4,2,1,1.04E+07,2,3,1,64,5,-1,1,1,1,1,2,4,2,-3,-1,0
2.01406E+13,1,1,27.299999,3,1,5,100,10,0,0,-1,2,1,1,3,2,-1,-1,1,9664443,2,3,1,60,5,-1,1,2,1,-1,1,1,2,140,-1,0
2.01406E+13,1,1,24.1,3,1,5,10,30,0,0,2,1,1,2,-1,1,5,2,1,6606351,2,2,1,65,5,-1,1,2,1,1,2,2,2,145,2,0
2.01406E+13,1,1,27.4,3,1,-1,30,0,0,0,-1,2,2,2,-1,2,-1,-1,1,3415832,2,1,1,67,5,-1,1,2,1,-1,1,4,2,175,-1,0
2.01406E+13,1,2,31.200001,3,5,5,30,0,0,0,-1,2,2,1,7,2,-1,-1,1,1.67E+07,2,2,2,60,5,2,2,2,3,-1,-1,-1,-1,160,2,0
2.01406E+13,1,1,27.4,3,1,3,90,5,0,0,-1,1,1,1,3,1,3,2,1,3996310,2,3,1,62,5,-1,1,2,1,2,1,1,2,150,2,0
2.01406E+13,1,2,32.700001,3,5,-1,40,10,0,0,-1,1,1,1,2,1,2,2,1,2461071,2,3,1,74,5,2,1,2,1,2,2,2,2,255,-1,0
2.01406E+13,1,1,25.799999,3,1,-1,70,15,0,0,-1,2,1,1,3,2,-1,-1,1,3821752,2,3,1,72,5,-1,2,2,1,-1,1,-2,-1,190,-1,0
2.01406E+13,1,3,28.5,3,2,5,150,0,0,0,-1,2,2,1,3,2,-1,-1,1,1.27E+07,2,3,2,72,5,-1,-1,-1,2,-1,-1,-1,-1,210,-1,0
2.01406E+13,1,1,27.4,3,1,-1,15,20,0,0,-1,2,1,1,7,1,1,2,2,3263087,2,3,1,62,5,-1,1,1,1,-1,1,2,2,150,-1,0
2.01406E+13,1,2,23.799999,3,5,5,45,5,0,0,-1,1,1,1,3,2,-1,-1,2,3762740,2,3,1,62,5,2,1,2,1,2,1,2,2,130,-1,0
2.01406E+13,1,1,22.5,3,1,5,0,30,0,0,-1,1,1,1,3,1,2,1,1,2915917,2,1,1,60,5,-1,1,2,1,2,1,2,2,115,2,0
2.01406E+13,1,3,23.4,3,2,-1,40,0,0,0,-1,2,2,2,-1,2,-1,-1,1,1.14E+07,2,1,1,71,5,-1,1,2,1,-1,1,1,2,168,-1,0
2.01406E+13,1,1,22.9,3,1,-1,5,65,0,0,-1,1,1,1,2,2,-1,-1,1,5.54E+07,2,1,2,62,5,-2,-1,-1,2,2,-1,-1,-1,125,2,75
2.01406E+13,1,2,37.799999,3,5,-1,0,2,0,0,1,1,1,2,-1,1,1,1,2,1094788,2,3,1,64,5,2,1,2,1,1,2,4,2,220,2,0
2.01406E+13,1,2,37.799999,3,5,-1,30,40,0,0,-1,1,1,1,7,1,1,2,3,2269796,1,4,1,61,5,2,1,2,1,2,1,1,2,200,2,0
2.01406E+13,1,2,24.299999,3,5,2,30,10,0,0,2,1,1,2,-1,1,1,2,1,1.13E+07,2,1,2,68,5,2,1,2,1,1,-1,-1,2,160,2,0
2.01406E+13,1,2,27.4,3,5,-1,20,0,0,0,-1,2,2,2,-1,2,-1,-1,1,2412547,1,1,1,66,5,2,1,2,1,-1,1,2,2,170,-1,0
2.01406E+13,1,1,22.299999,3,1,5,35,10,0,0,2,1,1,2,-1,1,5,1,1,5810756,2,2,2,64,5,-1,1,2,1,1,-1,-1,2,130,2,0
2.01406E+13,1,1,23.700001,2,1,-1,0,10,0,0,2,1,1,1,1,1,6,2,2,3.94E+07,2,1,1,71,5,-1,-1,-1,2,1,1,2,-1,170,-1,0
2.01406E+13,1,2,20.5,3,5,-1,45,17,0,0,-1,1,1,1,4,2,-1,-1,1,2.27E+07,2,3,3,60,5,3,1,2,3,2,1,1,2,105,1,0
2.01406E+13,1,1,23.799999,1,1,5,170,0,0,0,-1,1,2,1,2,2,-1,-1,1,4.04E+07,2,3,2,62,5,-1,1,2,3,2,-1,-1,2,130,2,0
2.01406E+13,1,1,20.799999,3,1,5,30,40,0,0,-1,2,1,1,3,1,1,2,2,2623160,2,3,1,65,5,-1,1,2,1,-1,1,1,2,125,2,0
2.01406E+13,1,1,42.900002,3,1,5,180,5,0,0,-1,1,1,1,6,2,-1,-1,1,1.40E+07,2,4,2,68,5,1,2,2,3,2,-1,-1,-1,282,2,71
2.01406E+13,1,1,22.4,3,1,5,100,0,0,0,-1,1,2,1,1,1,3,2,1,7943227,2,2,2,72,5,-1,-1,-1,2,2,-1,-1,-1,165,2,0
2.01406E+13,1,1,30.1,3,1,5,25,0,0,0,2,1,2,2,-1,1,2,2,1,8802727,2,4,1,63,5,-1,1,2,1,1,1,1,2,170,2,0
2.01406E+13,1,2,26.5,3,5,-1,5,0,0,0,-1,2,2,2,-1,2,-1,-1,1,8643156,2,2,2,62,5,2,-1,-1,2,-1,-1,-1,-1,145,-1,0
2.01406E+13,1,1,29.200001,3,1,5,85,0,0,0,-1,2,2,2,-1,2,-1,-1,1,5780427,2,2,2,76,5,-1,-1,-1,2,-1,-1,-1,-1,240,-2,0
2.01406E+13,1,1,20.299999,3,1,-1,90,5,0,0,2,1,1,1,3,1,2,2,1,5407358,2,1,2,72,5,-1,-1,-1,2,1,-1,-1,-1,150,2,0
2.01406E+13,1,1,30.700001,3,1,5,30,5,0,0,-1,2,1,1,3,2,-1,-1,1,3376325,2,1,2,71,5,-1,-1,-1,2,-1,-1,-1,-1,220,2,0
2.01406E+13,1,2,39.5,1,5,5,35,30,0,0,-1,1,1,1,2,2,-1,-1,1,4095713,2,3,2,64,5,3,-1,-1,2,2,-1,-1,-1,230,2,0
2.01406E+13,1,2,-1,3,5,-1,0,60,-1,-1,-1,1,1,2,-1,1,3,1,1,3640534,1,3,1,-2,5,2,1,2,1,2,3,3,2,-2,2,0
2.01406E+13,1,2,26.5,3,5,3,0,0,0,0,-1,2,2,2,-1,2,-1,-1,1,2.24E+07,1,5,1,66,5,2,2,2,1,-1,1,1,-1,164,1,0
2.01406E+13,1,2,34.900002,1,5,-1,60,0,0,0,-1,2,2,1,3,1,1,2,1,6214382,1,5,1,72,5,2,1,2,1,-1,1,2,2,257,-1,0
2.01406E+13,1,2,43.5,3,5,-1,0,10,0,0,2,1,1,1,3,2,-1,-1,3,1.53E+07,1,2,1,68,5,2,1,2,1,1,2,1,2,286,-1,0
2.01406E+13,1,1,27.299999,3,1,5,25,10,0,0,-1,1,1,1,2,1,1,1,1,6302093,2,2,3,65,5,-1,-1,-1,2,2,2,3,-1,164,-1,0
2.01406E+13,1,3,25.700001,3,2,-1,105,25,0,0,-1,1,1,1,7,1,2,2,1,2934900,2,2,1,64,5,-1,1,2,1,2,1,1,2,150,1,0
2.01406E+13,1,1,35.400002,3,1,-1,60,0,0,0,2,1,2,1,7,2,-1,-1,1,3350435,2,1,1,63,5,-1,1,2,1,1,5,1,2,200,-1,0
2.01406E+13,1,2,26.4,3,5,5,60,30,0,0,-1,2,1,1,4,1,3,2,1,6265180,2,1,3,73,5,2,-1,-1,2,-1,2,4,-1,200,2,0
2.01406E+13,1,2,32.099998,3,5,1,160,15,0,0,2,1,1,1,7,1,1,2,1,3.63E+07,2,4,1,61,5,2,1,2,1,1,1,1,1,170,1,0
2.01406E+13,1,1,28.299999,3,1,-1,30,20,0,0,-1,2,1,1,3,1,4,1,1,4227787,2,3,1,65,5,-1,1,2,1,-1,1,1,2,170,-1,0
2.01406E+13,1,2,24.200001,3,5,-1,120,0,0,0,-1,1,2,1,7,2,-1,-1,1,1.11E+07,1,1,2,59,5,2,-1,-1,2,2,-1,-1,-1,120,2,0
